transect_id,s_idx,Peak_dist,Peak_Intensity,lambda,theta_deg,href
1,49,8.48528137423857,6.174552450878466,289.1313360121952,56.31664764587948,69.43355660030704
1,50,11.661903789690601,6.290981510836163,287.6720635714917,56.55660041935725,69.0
1,51,8.48528137423857,6.297835153006557,289.50001930374214,56.22899816861668,69.0
1,52,8.48528137423857,6.23510105796522,291.32797503599255,56.54722979836705,69.0
1,53,10.0,6.244886701748998,291.32797503599255,56.54722979836705,68.5625
1,54,10.0,6.274920454970065,291.32797503599255,56.54722979836705,68.0
1,55,13.416407864998739,6.253088269758486,284.7600953758259,56.836009569032434,67.5
1,56,13.416407864998739,6.443875147603168,278.19221571565936,57.1249438356633,67.0
1,57,10.0,6.419095254238121,274.2318906922935,56.99584948866689,66.50019076913337
1,58,10.0,6.653956029851202,270.2715656689276,56.866732018630614,66.0
1,59,10.0,6.754933883841249,269.0628976241287,56.448693266977635,65.49832435468738
1,60,10.0,6.725473257885563,267.85422957932974,56.03084973123711,64.99696969297068
1,61,10.0,6.712016238258947,266.6455615345309,55.613245684155956,64.5337498295213
1,62,10.0,6.6291276248297315,265.4368934897319,55.19592524598772,64.0
1,63,8.94427190999916,6.556643189275408,265.436893489732,55.19592524598773,63.581321447476995
1,64,11.661903789690601,6.555188443364398,262.7689530042295,53.90408641215364,63.603189561855466
1,65,11.661903789690601,6.547282237259305,260.101012518727,52.60536413697293,62.51049820747554
1,66,10.0,6.441388857185476,258.89234447392806,51.53112198321565,62.0
1,67,10.0,6.604213017047925,257.68367642912915,50.455909579872745,61.0
1,68,10.0,6.719926742920276,256.47500838433024,49.38048340403508,60.5
1,69,10.0,6.622579773024516,255.2663403395313,48.3056008352804,60.0
2,0,8.94427190999916,6.6939785069049185,286.2167011199731,63.43494882292201,86.89151219697783
2,1,8.94427190999916,6.747789669904032,286.2167011199731,63.43494882292201,85.99567695125273
2,2,8.94427190999916,6.794678699109753,286.2167011199731,63.43494882292201,85.43804048113307
2,3,8.94427190999916,6.8868414307618,286.2167011199731,63.43494882292201,85.0
2,4,8.94427190999916,6.920112661625358,286.2167011199731,63.43494882292201,85.0
2,5,8.94427190999916,6.885951138466807,286.2167011199731,63.43494882292201,84.5
2,6,8.94427190999916,6.826298704478541,286.2167011199731,63.43494882292201,84.0
2,7,8.94427190999916,6.763447177451948,286.2167011199731,63.43494882292201,83.5
2,8,8.94427190999916,6.699564603076944,286.2167011199731,63.43494882292201,83.5
2,9,8.94427190999916,6.615082142238556,286.2167011199731,63.43494882292201,83.0
2,10,8.94427190999916,6.519611321190963,286.2167011199731,63.43494882292201,82.50609768906435
2,11,8.94427190999916,6.546022602694477,286.2167011199731,63.43494882292201,82.41575631747801
2,12,8.94427190999916,6.550397707899651,286.2167011199731,63.43494882292201,82.18769602228264
2,13,8.94427190999916,6.511577048917401,286.2167011199731,63.43494882292201,82.59621818597155
2,14,8.94427190999916,6.4668958097609615,286.2167011199731,63.43494882292201,82.0
2,15,10.770329614269007,6.570404092426712,283.18378435413894,63.732395085991165,82.0
2,16,10.770329614269007,6.671265902079791,280.5076813254617,63.99494156929253,81.5
2,17,10.770329614269007,6.705172769009393,278.12892307774865,64.22838083171126,81.0
2,18,10.770329614269007,6.712225067168971,276.000560435058,64.43729249121664,81.0
2,19,10.770329614269007,6.763517753828536,274.0850340566364,64.62534451537904,80.5
2,20,10.770329614269007,6.676197114144918,272.35193876187407,64.79550905815219,80.5
2,21,10.770329614269007,6.505080775698791,270.77639758481735,64.95021981294626,80.0
2,22,7.211102550927978,6.50177068363377,274.43864662826644,64.57552913917264,79.5
2,23,7.211102550927978,6.423935663136065,277.7957082514281,64.23178622775556,78.99668321511339
2,24,10.0,6.410444277829393,276.923879921371,63.78951000710793,79.06739908440395
2,25,10.0,6.680095527897425,275.7152118765721,63.378586525383305,78.31463585883918
2,26,10.0,6.786594457162259,274.5065438317731,62.967136739233936,77.26110882596865
